"[98.0, '2015-12-11/2016-03-18']","['sot', 98, '2015-12-11/2016-03-18']"
"[69.0, '2016-06-06/2016-08-14']","['sot', 69, '2016-06-06/2016-08-14']"
"[209.0, '2016-10-28/2017-05-25']","['sot', 209, '2016-10-28/2017-05-25']"
"[275.0, '2017-10-26/2018-07-28']","['sot', 275, '2017-10-26/2018-07-28']"
