"[41.0, '2017-09-24/2017-11-04']","['sot', 41, '2017-09-24/2017-11-04']"
"[48.0, '2017-12-26/2018-02-12']","['sot', 48, '2017-12-26/2018-02-12']"
"[89.0, '2018-02-16/2018-05-16']","['sot', 89, '2018-02-16/2018-05-16']"
"[56.0, '2018-09-17/2018-11-12']","['sot', 56, '2018-09-17/2018-11-12']"
