"[140.0, '2015-12-13/2016-05-01']","['sot', 140, '2015-12-13/2016-05-01']"
"[67.0, '2016-05-26/2016-08-01']","['sot', 67, '2016-05-26/2016-08-01']"
"[340.0, '2016-09-27/2017-09-02']","['sot', 340, '2016-09-27/2017-09-02']"
"[486, '2017-09-02/2019-01-01']","['sot', 486, '2017-09-02/2019-01-01']"
