"[21.0, '2015-11-11/2015-12-02']","['sot', 21, '2015-11-11/2015-12-02']"
"[37.0, '2015-12-02/2016-01-08']","['sot', 37, '2015-12-02/2016-01-08']"
"[60.0, '2016-07-22/2016-09-20']","['sot', 60, '2016-07-22/2016-09-20']"
"[741, '2016-12-21/2019-01-01']","['sot', 741, '2016-12-21/2019-01-01']"
