"[29.0, '2017-01-18/2017-02-16']","['sot', 29, '2017-01-18/2017-02-16']"
"[37.0, '2017-03-01/2017-04-07']","['sot', 37, '2017-03-01/2017-04-07']"
"[45.0, '2017-08-22/2017-10-06']","['sot', 45, '2017-08-22/2017-10-06']"
"[83.0, '2017-12-13/2018-03-06']","['sot', 83, '2017-12-13/2018-03-06']"
"[114, '2018-09-09/2019-01-01']","['sot', 114, '2018-09-09/2019-01-01']"
