"[673.0, '2016-05-03/2018-03-07']","['sot', 673, '2016-05-03/2018-03-07']"
"[124.0, '2018-04-12/2018-08-14']","['sot', 124, '2018-04-12/2018-08-14']"
"[139, '2018-08-15/2019-01-01']","['sot', 139, '2018-08-15/2019-01-01']"
