"[98.0, '2014-12-16/2015-03-24']","['sot', 98, '2014-12-16/2015-03-24']"
"[431.0, '2016-03-11/2017-05-16']","['sot', 431, '2016-03-11/2017-05-16']"
"[336, '2018-01-30/2019-01-01']","['sot', 336, '2018-01-30/2019-01-01']"
