"[88.0, '2014-05-09/2014-08-05']","['sot', 88, '2014-05-09/2014-08-05']"
"[29.0, '2014-08-05/2014-09-03']","['sot', 29, '2014-08-05/2014-09-03']"
"[18.0, '2014-09-29/2014-10-17']","['sot', 18, '2014-09-29/2014-10-17']"
"[33.0, '2015-03-08/2015-04-10']","['sot', 33, '2015-03-08/2015-04-10']"
"[27.0, '2015-04-25/2015-05-22']","['sot', 27, '2015-04-25/2015-05-22']"
"[47.0, '2015-05-22/2015-07-08']","['sot', 47, '2015-05-22/2015-07-08']"
"[44.0, '2015-07-08/2015-08-21']","['sot', 44, '2015-07-08/2015-08-21']"
"[32.0, '2015-08-21/2015-09-22']","['sot', 32, '2015-08-21/2015-09-22']"
"[107.0, '2015-11-04/2016-02-19']","['sot', 107, '2015-11-04/2016-02-19']"
"[881.0, '2016-04-17/2018-09-15']","['h', 172, '2016-04-17/2016-10-06']","['sot', 709, '2016-10-06/2018-09-15']"
