"[234.0, '2014-01-28/2014-09-19']","['sot', 234, '2014-01-28/2014-09-19']"
"[312.0, '2015-08-13/2016-06-20']","['sot', 312, '2015-08-13/2016-06-20']"
"[80.0, '2015-05-25/2015-08-13']","['sot', 80, '2015-05-25/2015-08-13']"
"[113.0, '2016-10-12/2017-02-02']","['sot', 113, '2016-10-12/2017-02-02']"
"[697, '2017-02-03/2019-01-01']","['sot', 697, '2017-02-03/2019-01-01']"
