"[81.0, '2017-12-19/2018-03-10']","['sot', 81, '2017-12-19/2018-03-10']"
"[85.0, '2018-05-17/2018-08-10']","['sot', 85, '2018-05-17/2018-08-10']"
"[69, '2018-10-24/2019-01-01']","['sot', 69, '2018-10-24/2019-01-01']"
