durations,datelimits
266.0,2015-03-07/2015-11-28
181.0,2015-11-28/2016-05-27
38.0,2016-11-08/2016-12-16
33.0,2017-01-05/2017-02-07
39.0,2017-03-30/2017-05-08
21.0,2017-05-18/2017-06-08
31.0,2017-08-03/2017-09-03
55.0,2017-09-15/2017-11-09
62.0,2017-11-29/2018-01-30
30.0,2018-03-25/2018-04-24
32.0,2018-05-11/2018-06-12
26.0,2018-02-16/2018-03-14
87.0,2018-08-23/2018-11-18
