durations,datelimits
38.0,2017-05-09/2017-06-16
82.0,2016-04-13/2016-07-04
26.0,2016-02-04/2016-03-01
16.0,2017-07-26/2017-08-11
17.0,2017-10-02/2017-10-19
25.0,2017-10-19/2017-11-13
23.0,2017-11-13/2017-12-06
16.0,2017-12-30/2018-01-15
8.0,2018-02-22/2018-03-02
8.0,2018-03-24/2018-04-01
21.0,2018-06-11/2018-07-02
16.0,2018-07-18/2018-08-03
13.0,2018-09-28/2018-10-11
28.0,2018-10-17/2018-11-14
