durations,datelimits
24.0,2016-05-05/2016-05-29
30.0,2016-06-15/2016-07-15
86.0,2016-08-30/2016-11-24
35.0,2016-11-24/2016-12-29
110.0,2017-06-02/2017-09-20
28.0,2017-12-15/2018-01-12
32.0,2018-04-12/2018-05-14
44.0,2018-06-20/2018-08-03
