durations,datelimits
23.0,2016-11-10/2016-12-03
22.0,2016-12-06/2016-12-28
20.0,2016-12-28/2017-01-17
18.0,2017-02-03/2017-02-21
11.0,2017-07-06/2017-07-17
21.0,2017-07-17/2017-08-07
9.0,2017-09-05/2017-09-14
38.0,2017-12-26/2018-02-02
13.0,2018-06-20/2018-07-03
34.0,2018-07-03/2018-08-06
