"[29, '2013-04-13/2013-05-12']","['sot', 29, '2013-04-13/2013-05-12']"
"[20, '2013-08-13/2013-09-02']","['sot', 20, '2013-08-13/2013-09-02']"
"[8, '2013-07-18/2013-07-26']","['sot', 8, '2013-07-18/2013-07-26']"
"[13, '2013-11-14/2013-11-27']","['h', 10, '2013-11-14/2013-11-24']"
"[7, '2013-12-09/2013-12-16']","['sot', 7, '2013-12-09/2013-12-16']"
"[8, '2014-02-13/2014-02-21']","['sot', 8, '2014-02-13/2014-02-21']"
"[14, '2014-04-14/2014-04-28']","['sot', 14, '2014-04-14/2014-04-28']"
"[13, '2014-08-20/2014-09-02']","['sot', 13, '2014-08-20/2014-09-02']"
"[18, '2014-09-12/2014-09-30']","['sot', 18, '2014-09-12/2014-09-30']"
"[12, '2014-10-01/2014-10-13']","['sot', 12, '2014-10-01/2014-10-13']"
"[24, '2014-12-15/2015-01-08']","['sot', 24, '2014-12-15/2015-01-08']"
"[38, '2015-04-24/2015-06-01']","['sot', 38, '2015-04-24/2015-06-01']"
"[410, '2016-05-07/2017-06-21']","['sot', 410, '2016-05-07/2017-06-21']"
"[513, '2017-06-21/2018-11-16']","['sot', 513, '2017-06-21/2018-11-16']"
"[216, '2018-11-16/2019-06-20']","['h', 165, '2018-11-16/2019-04-30']"
