"[13, '2015-12-15/2015-12-28']","['sot', 13, '2015-12-15/2015-12-28']"
"[9, '2016-01-23/2016-02-01']","['sot', 9, '2016-01-23/2016-02-01']"
"[4, '2016-03-18/2016-03-22']","['sot', 4, '2016-03-18/2016-03-22']"
"[6, '2016-04-12/2016-04-18']","['sot', 6, '2016-04-12/2016-04-18']"
"[4, '2016-04-28/2016-05-02']","['sot', 4, '2016-04-28/2016-05-02']"
"[17, '2016-05-06/2016-05-23']","['h', 10, '2016-05-06/2016-05-16']","['sot', 7, '2016-05-16/2016-05-23']"
"[861, '2016-05-23/2018-10-01']","['sot', 28, '2016-05-23/2016-06-20']","['h', 10, '2016-06-24/2016-06-30']","['sot', 24, '2016-06-30/2016-07-24']","['h', 18, '2016-07-28/2016-08-11']","['sot', 112, '2016-08-11/2016-12-01']","['h', 71, '2016-12-05/2017-02-10']","['sot', 7, '2017-02-10/2017-02-17']","['h', 42, '2017-02-21/2017-03-31']","['sot', 12, '2017-03-31/2017-04-12']","['h', 37, '2017-04-16/2017-05-19']","['sot', 5, '2017-05-19/2017-05-24']","['h', 35, '2017-05-28/2017-06-28']","['sot', 33, '2017-06-28/2017-07-31']","['h', 17, '2017-08-04/2017-08-17']","['sot', 105, '2017-08-17/2017-11-30']","['h', 49, '2017-12-04/2018-01-18']","['sot', 256, '2018-01-18/2018-10-01']"
"[126, '2018-10-05/2019-02-08']","['sot', 21, '2018-10-05/2018-10-26']","['h', 47, '2018-11-02/2018-12-12']","['sot', 58, '2018-12-12/2019-02-08']"
"[132, '2019-02-08/2019-06-20']","['sot', 132, '2019-02-08/2019-06-20']"
