"[386, '2015-01-18/2016-02-08']","['h', 17, '2015-01-18/2015-02-04']","['sot', 224, '2015-02-04/2015-09-16']","['h', 61, '2015-10-01/2015-11-16']","['sot', 84, '2015-11-16/2016-02-08']"
"[12, '2016-03-11/2016-03-23']","['sot', 12, '2016-03-11/2016-03-23']"
"[7, '2016-08-30/2016-09-06']","['sot', 7, '2016-08-30/2016-09-06']"
"[7, '2016-09-09/2016-09-16']","['sot', 7, '2016-09-09/2016-09-16']"
"[12, '2017-01-24/2017-02-05']","['sot', 12, '2017-01-24/2017-02-05']"
"[12, '2017-02-08/2017-02-20']","['sot', 12, '2017-02-08/2017-02-20']"
"[8, '2017-07-24/2017-08-01']","['sot', 8, '2017-07-24/2017-08-01']"
"[7, '2017-06-28/2017-07-05']","['sot', 7, '2017-06-28/2017-07-05']"
"[7, '2017-11-09/2017-11-16']","['sot', 7, '2017-11-09/2017-11-16']"
"[9, '2017-12-19/2017-12-28']","['sot', 9, '2017-12-19/2017-12-28']"
"[10, '2018-04-06/2018-04-16']","['sot', 10, '2018-04-06/2018-04-16']"
"[9, '2018-04-19/2018-04-28']","['sot', 9, '2018-04-19/2018-04-28']"
"[23, '2018-04-28/2018-05-21']","['sot', 23, '2018-04-28/2018-05-21']"
"[88, '2018-05-25/2018-08-21']","['sot', 88, '2018-05-25/2018-08-21']"
"[199, '2018-12-03/2019-06-20']","['sot', 199, '2018-12-03/2019-06-20']"
