"[79, '2013-12-06/2014-02-23']","['sot', 79, '2013-12-06/2014-02-23']"
"[70, '2014-07-29/2014-10-07']","['sot', 70, '2014-07-29/2014-10-07']"
"[30, '2014-04-09/2014-05-09']","['sot', 30, '2014-04-09/2014-05-09']"
"[16, '2015-02-10/2015-02-26']","['sot', 16, '2015-02-10/2015-02-26']"
"[35, '2015-05-07/2015-06-11']","['sot', 35, '2015-05-07/2015-06-11']"
"[28, '2015-06-11/2015-07-09']","['sot', 28, '2015-06-11/2015-07-09']"
"[21, '2015-08-21/2015-09-11']","['sot', 21, '2015-08-21/2015-09-11']"
"[28, '2015-12-07/2016-01-04']","['sot', 28, '2015-12-07/2016-01-04']"
"[18, '2016-01-15/2016-02-02']","['sot', 18, '2016-01-15/2016-02-02']"
"[25, '2016-04-07/2016-05-02']","['sot', 25, '2016-04-07/2016-05-02']"
"[1133, '2016-05-13/2019-06-20']","['sot', 461, '2016-05-13/2017-08-17']","['h', 192, '2017-09-15/2018-02-25']","['sot', 35, '2018-02-25/2018-04-01']","['h', 253, '2018-04-30/2018-12-10']","['sot', 45, '2018-12-10/2019-01-24']","['h', 107, '2019-02-22/2019-05-11']","['sot', 40, '2019-05-11/2019-06-20']"
