durations;datelimits
632;2017-09-25/2019-06-19
112;2017-06-05/2017-09-25
149;2017-01-07/2017-06-05
98;2016-10-01/2017-01-07
56;2016-08-06/2016-10-01
38;2015-08-19/2015-09-26
161;2015-12-05/2016-05-14
70;2015-09-26/2015-12-05
