mlynch,4,29,6,14,5,50,6,121,0.11570247933884298
breakzplatform,5,7,0.42857142857142855
anderuraga,2,1.0
ibrahimmumcu,1,1.0
FdezRomero,1,1.0
ErikSchierboom,1,1.0
mrlund,1,1.0
Dalamar,1,1.0
saniyusuf,1,1.0
RIanDeLaCruz,1,1.0
philipphalder,1,1.0
andreasbhansen,1,1.0
abennouna,7,8,16,0.1875
dahoba,1,1.0
maninak,1,1.0
kleeb,1,1.0
dmorosinotto,16,17,0.11764705882352941
jamzi,1,1.0
bind-almir,1,1.0
olach,1,1.0
mikhail-irdeto,1,1.0
vitaliy-bobrov,1,1.0
MatanYadaev,1,1.0
clodo,1,1.0
kesozjura,1,1.0
takjn,1,1.0
bmukorera,1,1.0
bsides,1,1.0
pwespi,137,138,0.014492753623188406
azawawi,1,1.0
RoeeM,1,1.0
alkrauss48,1,1.0
Velik123,1,1.0
danielsogl,2,2,6,7,2,5,6,9,6,71,2,20,3,25,3,177,0.12994350282485875
janpio,32,34,0.08823529411764706
dwieeb,176,177,0.011299435028248588
fizdalf,1,1.0
mifkys,1,1.0
klemensz,2,1.0
rickyk586,1,1.0
mhartington,1,1.0
mkwsra,1,1.0
machour,1,1.0
manucorporat,1,1.0
waitingsong,1,1.0
