"[275.0, '2015-08-24/2016-05-25']","['sot', 275, '2015-08-24/2016-05-25']"
"[152.0, '2016-05-25/2016-10-24']","['sot', 152, '2016-05-25/2016-10-24']"
"[126.0, '2016-10-24/2017-02-27']","['sot', 126, '2016-10-24/2017-02-27']"
"[242.0, '2018-02-23/2018-10-23']","['sot', 242, '2018-02-23/2018-10-23']"
