"[70.0, '2015-09-23/2015-12-02']","['sot', 70, '2015-09-23/2015-12-02']"
"[98.0, '2015-12-02/2016-03-09']","['sot', 98, '2015-12-02/2016-03-09']"
"[45.0, '2016-04-11/2016-05-26']","['sot', 45, '2016-04-11/2016-05-26']"
"[110.0, '2016-10-13/2017-01-31']","['sot', 110, '2016-10-13/2017-01-31']"
