"[167.0, '2015-06-08/2015-11-22']","['sot', 167, '2015-06-08/2015-11-22']"
"[100.0, '2016-05-03/2016-08-11']","['sot', 100, '2016-05-03/2016-08-11']"
"[97.0, '2016-08-11/2016-11-16']","['sot', 97, '2016-08-11/2016-11-16']"
"[313.0, '2017-06-27/2018-05-06']","['sot', 313, '2017-06-27/2018-05-06']"
"[151.0, '2018-05-08/2018-10-06']","['sot', 151, '2018-05-08/2018-10-06']"
