"[161.0, '2016-06-24/2016-12-02']","['sot', 161, '2016-06-24/2016-12-02']"
"[156.0, '2017-01-09/2017-06-14']","['sot', 156, '2017-01-09/2017-06-14']"
"[233.0, '2017-11-24/2018-07-15']","['sot', 233, '2017-11-24/2018-07-15']"
"[170, '2018-07-15/2019-01-01']","['sot', 170, '2018-07-15/2019-01-01']"
