"[18.0, '2018-08-30/2018-09-17']","['sot', 18, '2018-08-30/2018-09-17']"
"[29.0, '2018-10-08/2018-11-06']","['sot', 29, '2018-10-08/2018-11-06']"
"[56, '2018-11-06/2019-01-01']","['sot', 56, '2018-11-06/2019-01-01']"
