taylorotwell,2,2,7,3,10,2,5,2,2,4,2,4,2,2,5,6,20,8,12,43,8,4,9,3,8,92,83,7,2,41,43,35,5,22,3,7,76,22,7,101,81,2,49,861,0.059233449477351915
themsaid,8,3,10,2,13,8,13,92,117,84,9,84,33,3,3,35,10,278,39,45,892,0.0257847533632287
tomschlick,1,1.0
andymswick,1,1.0
nisbeti,10,57,68,0.04411764705882353
securit,1,1.0
luukholleman,1,1.0
afolson,109,110,0.01818181818181818
suth,1,1.0
ejdelmonico,1,1.0
steveheinsch,4,8,13,0.23076923076923078
nateritter,1,1.0
fwartner,1,1.0
cretueusebiu,1,1.0
rich1888,1,1.0
mroffice,1,1.0
cborgia,1,1.0
browner12,1,1.0
