durations;datelimits
74;2018-10-25/2019-01-07
31;2017-09-07/2017-10-08
19;2017-08-02/2017-08-21
14;2017-07-19/2017-08-02
12;2017-07-01/2017-07-13
12;2017-03-25/2017-04-06
12;2016-12-26/2017-01-07
11;2016-11-03/2016-11-14
28;2016-09-24/2016-10-22
12;2016-08-29/2016-09-10
27;2016-07-22/2016-08-18
12;2016-04-18/2016-04-30
43;2015-12-28/2016-02-09
31;2015-08-08/2015-09-08
38;2015-06-14/2015-07-22
11;2015-03-21/2015-04-01
14;2015-02-23/2015-03-09
27;2014-12-10/2015-01-06
