durations,datelimits
160.0,2013-05-24/2013-10-31
249.0,2014-12-28/2015-09-03
76.0,2014-07-25/2014-10-09
27.0,2014-12-01/2014-12-28
22.0,2015-10-18/2015-11-09
24.0,2015-11-28/2015-12-22
33.0,2016-01-07/2016-02-09
33.0,2016-07-22/2016-08-24
67.0,2016-12-12/2017-02-17
40.0,2017-02-17/2017-03-29
