durations;datelimits
481;2018-02-23/2019-06-19
56;2017-09-18/2017-11-13
84;2017-05-24/2017-08-16
49;2017-01-09/2017-02-27
77;2016-10-24/2017-01-09
47;2016-06-15/2016-08-01
