durations,datelimits
31.0,2014-04-01/2014-05-02
148.0,2014-09-05/2015-01-31
14.0,2015-03-24/2015-04-07
13.0,2015-05-12/2015-05-25
13.0,2015-06-22/2015-07-05
22.0,2015-07-13/2015-08-04
385.0,2017-09-12/2018-10-02
105.0,2017-01-24/2017-05-09
185.0,2016-06-03/2016-12-05
145.0,2015-11-16/2016-04-09
