"[48.0, '2014-01-10/2014-02-27']","['h', 17, '2014-01-10/2014-01-27']","['sot', 31, '2014-01-27/2014-02-27']"
"[53.0, '2014-03-31/2014-05-23']","['sot', 53, '2014-03-31/2014-05-23']"
"[4.0, '2014-08-15/2014-08-19']","['sot', 4, '2014-08-15/2014-08-19']"
"[5.0, '2014-08-28/2014-09-02']","['sot', 5, '2014-08-28/2014-09-02']"
"[5.0, '2014-11-26/2014-12-01']","['sot', 5, '2014-11-26/2014-12-01']"
"[16.0, '2014-12-20/2015-01-05']","['sot', 16, '2014-12-20/2015-01-05']"
"[4.0, '2015-01-23/2015-01-27']","['sot', 4, '2015-01-23/2015-01-27']"
"[4.0, '2015-01-30/2015-02-03']","['sot', 4, '2015-01-30/2015-02-03']"
"[6.0, '2015-02-04/2015-02-10']","['sot', 6, '2015-02-04/2015-02-10']"
"[5.0, '2015-02-13/2015-02-18']","['sot', 5, '2015-02-13/2015-02-18']"
"[13.0, '2015-06-04/2015-06-17']","['sot', 13, '2015-06-04/2015-06-17']"
"[34.0, '2015-08-13/2015-09-16']","['sot', 34, '2015-08-13/2015-09-16']"
"[27.0, '2015-11-06/2015-12-03']","['sot', 27, '2015-11-06/2015-12-03']"
"[54.0, '2015-12-03/2016-01-26']","['sot', 54, '2015-12-03/2016-01-26']"
"[1035, '2016-03-02/2019-01-01']","['sot', 132, '2016-03-02/2016-07-12']","['h', 101, '2016-08-08/2016-10-21']","['sot', 229, '2016-10-21/2017-06-07']","['d', 366, '2017-07-04/2018-06-08']","['sot', 90, '2018-06-08/2018-09-06']","['h', 117, '2018-10-03/2019-01-01']"
