"[149.0, '2016-04-06/2016-09-02']","['sot', 149, '2016-04-06/2016-09-02']"
"[72.0, '2017-03-14/2017-05-25']","['sot', 72, '2017-03-14/2017-05-25']"
"[72.0, '2017-11-06/2018-01-17']","['sot', 72, '2017-11-06/2018-01-17']"
"[301, '2018-03-06/2019-01-01']","['h', 94, '2018-03-06/2018-06-08']","['sot', 207, '2018-06-08/2019-01-01']"
