"[49.0, '2015-08-06/2015-09-24']","['sot', 49, '2015-08-06/2015-09-24']"
"[94.0, '2015-10-17/2016-01-19']","['sot', 94, '2015-10-17/2016-01-19']"
"[412.0, '2016-03-18/2017-05-04']","['sot', 412, '2016-03-18/2017-05-04']"
"[464, '2017-09-24/2019-01-01']","['h', 257, '2017-09-24/2018-06-08']","['sot', 207, '2018-06-08/2019-01-01']"
