"[92.0, '2016-11-30/2017-03-02']","['sot', 92, '2016-11-30/2017-03-02']"
"[55.0, '2016-10-06/2016-11-30']","['sot', 55, '2016-10-06/2016-11-30']"
"[23.0, '2017-04-15/2017-05-08']","['sot', 23, '2017-04-15/2017-05-08']"
"[23.0, '2017-05-15/2017-06-07']","['sot', 23, '2017-05-15/2017-06-07']"
"[94.0, '2017-06-27/2017-09-29']","['h', 36, '2017-06-27/2017-08-02']","['sot', 58, '2017-08-02/2017-09-29']"
"[147.0, '2017-09-29/2018-02-23']","['sot', 41, '2017-09-29/2017-11-09']","['h', 69, '2017-11-28/2018-01-17']","['sot', 37, '2018-01-17/2018-02-23']"
"[22.0, '2018-03-12/2018-04-03']","['sot', 22, '2018-03-12/2018-04-03']"
"[94.0, '2018-04-03/2018-07-06']","['sot', 94, '2018-04-03/2018-07-06']"
"[151, '2018-08-03/2019-01-01']","['sot', 151, '2018-08-03/2019-01-01']"
