"[13.0, '2015-12-15/2015-12-28']","['sot', 13, '2015-12-15/2015-12-28']"
"[9.0, '2016-01-23/2016-02-01']","['sot', 9, '2016-01-23/2016-02-01']"
"[10.0, '2016-04-11/2016-04-21']","['sot', 10, '2016-04-11/2016-04-21']"
"[17.0, '2016-05-06/2016-05-23']","['h', 11, '2016-05-06/2016-05-17']"
"[953, '2016-05-23/2019-01-01']","['sot', 286, '2016-05-23/2017-03-05']","['h', 26, '2017-03-15/2017-03-31']","['sot', 122, '2017-03-31/2017-07-31']","['h', 519, '2017-08-10/2019-01-01']"
