durations;datelimits
98;2019-02-08/2019-05-17
163;2018-08-28/2019-02-07
25;2017-11-09/2017-12-04
64;2017-06-26/2017-08-29
17;2017-06-06/2017-06-23
13;2017-05-24/2017-06-06
7;2017-03-06/2017-03-13
32;2016-12-02/2017-01-03
9;2016-08-20/2016-08-29
8;2016-04-12/2016-04-20
9;2015-12-15/2015-12-24
22;2015-06-18/2015-07-10
53;2015-03-27/2015-05-19
