durations;datelimits
268;2018-09-25/2019-06-20
25;2018-08-31/2018-09-25
28;2018-07-05/2018-08-02
10;2018-04-20/2018-04-30
12;2017-12-21/2018-01-02
21;2018-01-18/2018-02-08
43;2017-09-12/2017-10-25
30;2017-06-29/2017-07-29
27;2017-02-02/2017-03-01
