durations;datelimits
181;2018-06-06/2018-12-04
83;2017-07-20/2017-10-11
85;2017-04-25/2017-07-19
49;2017-02-03/2017-03-24
51;2016-07-17/2016-09-06
28;2016-05-27/2016-06-24
15;2016-03-28/2016-04-12
33;2016-01-19/2016-02-21
31;2015-12-11/2016-01-11
25;2015-05-15/2015-06-09
