"[139, '2016-05-31/2016-10-17']","['sot', 139, '2016-05-31/2016-10-17']"
"[98, '2017-03-02/2017-06-08']","['sot', 98, '2017-03-02/2017-06-08']"
"[57, '2017-01-04/2017-03-02']","['sot', 57, '2017-01-04/2017-03-02']"
"[51, '2017-07-26/2017-09-15']","['sot', 51, '2017-07-26/2017-09-15']"
"[58, '2018-05-16/2018-07-13']","['sot', 58, '2018-05-16/2018-07-13']"
