durations;datelimits
1183;2016-03-24/2019-06-20
26;2015-08-14/2015-09-09
16;2014-12-20/2015-01-05
14;2014-03-11/2014-03-25
53;2014-03-31/2014-05-23
16;2014-02-11/2014-02-27
31;2014-01-11/2014-02-11
12;2013-12-21/2014-01-02
9;2013-11-09/2013-11-18
16;2013-07-27/2013-08-12
