kevinsawicki,4,105,10,5,12,55,55,160,149,166,723,0.016597510373443983
nathansobo,321,322,0.006211180124223602
anson0370,1,1.0
yihangho,150,151,0.013245033112582781
mnquintana,57,58,0.034482758620689655
50Wliu,62,31,21,15,24,8,18,2,74,6,10,4,6,7,2,2,2,6,2,2,7,2,2,60,37,12,51,2,2,2,23,32,3,14,12,18,14,6,5,19,7,10,76,5,13,37,14,7,6,60,5,3,18,4,34,3,94,151,2,1202,0.07071547420965059
i-tu,6,2,15,24,0.16666666666666666
otep,1,1.0
noseglid,6,7,4,10,2,7,43,0.3023255813953488
MoritzKn,90,418,509,0.005893909626719057
sadikovi,6,2,58,128,141,16,107,109,5,2,37,3,13,8,74,5,2,42,40,13,47,5,37,42,73,15,63,1099,0.03002729754322111
damieng,11,12,0.16666666666666666
torn4dom4n,1,1.0
lee-dohm,4,5,0.4
yoseldvp,6,7,0.2857142857142857
chbk,1,1.0
Spirou07,3,5,0.6
danielct1995,5,6,0.3333333333333333
snjeza,1,1.0
brennenberkley,2,3,0.6666666666666666
aeschli,1,1.0
jasonrudolph,7,8,0.25
Ben3eeE,1,1.0
0xc0,1,1.0
