"[93, '2011-02-18/2011-05-22']","['h', 77, '2011-02-18/2011-05-06']"
"[389, '2011-05-22/2012-06-14']","['sot', 389, '2011-05-22/2012-06-14']"
"[1913, '2014-03-25/2019-06-20']","['d', 818, '2014-03-25/2016-06-20']","['sot', 1095, '2016-06-20/2019-06-20']"
