id,date,event,creator_login
2031525960,2018-12-17 22:15:02,referenced,mhartington
2031525974,2018-12-17 22:15:03,merged,mhartington
2031525991,2018-12-17 22:15:03,closed,mhartington
2024759845,2018-12-13 16:52:40,mentioned,mhartington
2024759847,2018-12-13 16:52:40,subscribed,mhartington
1990785596,2018-11-27 21:15:33,referenced,mhartington
1990785599,2018-11-27 21:15:33,merged,mhartington
1990785603,2018-11-27 21:15:33,closed,mhartington
1494836432,2018-02-27 16:47:59,assigned,mhartington
1371426179,2017-12-04 21:33:54,closed,mhartington
1371427701,2017-12-04 21:34:43,closed,mhartington
1371428539,2017-12-04 21:35:14,closed,mhartington
1133575002,2017-06-21 19:52:50,closed,mhartington
976665675,2017-02-24 20:49:53,closed,mhartington
935072156,2017-01-24 19:38:19,mentioned,mhartington
935072157,2017-01-24 19:38:19,subscribed,mhartington
955012634,2017-02-09 04:58:21,mentioned,mhartington
955012635,2017-02-09 04:58:21,subscribed,mhartington
1133283835,2017-06-21 16:47:40,closed,mhartington
921249388,2017-01-12 19:29:46,closed,mhartington
895493642,2016-12-15 16:39:56,closed,mhartington
894336377,2016-12-14 21:36:00,referenced,mhartington
894336378,2016-12-14 21:36:00,merged,mhartington
894336379,2016-12-14 21:36:01,closed,mhartington
853551453,2016-11-09 20:36:34,mentioned,mhartington
853551454,2016-11-09 20:36:34,subscribed,mhartington
494303545,2015-12-17 05:04:40,mentioned,mhartington
494303546,2015-12-17 05:04:40,subscribed,mhartington
443849546,2015-10-23 14:15:15,closed,mhartington
