"[18.0, '2014-06-01/2014-06-19']","['sot', 18, '2014-06-01/2014-06-19']"
"[42.0, '2014-10-06/2014-11-17']","['sot', 42, '2014-10-06/2014-11-17']"
"[163.0, '2014-12-01/2015-05-13']","['sot', 163, '2014-12-01/2015-05-13']"
"[47.0, '2015-05-29/2015-07-15']","['sot', 47, '2015-05-29/2015-07-15']"
"[79.0, '2015-07-15/2015-10-02']","['h', 33, '2015-07-15/2015-08-17']","['sot', 46, '2015-08-17/2015-10-02']"
"[1165, '2015-10-24/2019-01-01']","['sot', 174, '2015-10-24/2016-04-15']","['h', 136, '2016-05-24/2016-08-29']","['sot', 88, '2016-08-29/2016-11-25']","['h', 88, '2017-01-03/2017-02-21']","['sot', 274, '2017-02-21/2017-11-22']","['h', 97, '2017-12-31/2018-02-27']","['sot', 308, '2018-02-27/2019-01-01']"
