"[49.0, '2012-07-21/2012-09-08']","['sot', 49, '2012-07-21/2012-09-08']"
"[165.0, '2012-10-28/2013-04-11']","['sot', 165, '2012-10-28/2013-04-11']"
"[64.0, '2013-04-29/2013-07-02']","['sot', 64, '2013-04-29/2013-07-02']"
"[1546.0, '2013-07-02/2017-09-25']","['sot', 288, '2013-07-02/2014-04-16']","['d', 788, '2014-06-07/2016-06-12']","['sot', 470, '2016-06-12/2017-09-25']"
"[378.0, '2017-09-25/2018-10-08']","['h', 279, '2017-09-25/2018-07-01']","['sot', 99, '2018-07-01/2018-10-08']"
