"[55.0, '2012-03-02/2012-04-26']","['sot', 55, '2012-03-02/2012-04-26']"
"[106.0, '2012-05-30/2012-09-13']","['sot', 106, '2012-05-30/2012-09-13']"
"[110.0, '2012-10-24/2013-02-11']","['sot', 110, '2012-10-24/2013-02-11']"
"[2150, '2013-02-11/2019-01-01']","['sot', 979, '2013-02-11/2015-10-18']","['d', 1171, '2015-12-23/2019-01-01']"
