durations,datelimits
64.0,2015-05-14/2015-07-17
53.0,2015-11-20/2016-01-12
39.0,2016-03-07/2016-04-15
29.0,2016-05-25/2016-06-23
14.0,2016-10-07/2016-10-21
24.0,2017-10-29/2017-11-22
10.0,2018-09-22/2018-10-02
11.0,2018-11-23/2018-12-04
