durations,datelimits
24.0,2015-12-14/2016-01-07
19.0,2016-06-30/2016-07-19
17.0,2016-05-17/2016-06-03
17.0,2016-08-08/2016-08-25
14.0,2016-06-16/2016-06-30
27.0,2016-11-08/2016-12-05
24.0,2016-12-16/2017-01-09
21.0,2017-01-18/2017-02-08
