"[197, '2015-09-18/2016-04-02']","['sot', 48, '2015-09-18/2015-11-05']","['h', 133, '2015-12-17/2016-03-17']"
"[34, '2016-06-18/2016-07-22']","['sot', 34, '2016-06-18/2016-07-22']"
"[18, '2016-07-22/2016-08-09']","['sot', 18, '2016-07-22/2016-08-09']"
"[50, '2018-05-24/2018-07-13']","['sot', 50, '2018-05-24/2018-07-13']"
"[17, '2018-07-13/2018-07-30']","['sot', 17, '2018-07-13/2018-07-30']"
"[274, '2018-08-05/2019-05-06']","['sot', 66, '2018-08-05/2018-10-10']","['h', 52, '2018-10-29/2018-12-01']","['sot', 57, '2018-12-01/2019-01-27']","['h', 99, '2019-02-15/2019-05-06']"
"[44, '2019-05-06/2019-06-19']","['sot', 44, '2019-05-06/2019-06-19']"
