durations,datelimits
177.0,2013-03-11/2013-09-04
170.0,2013-11-20/2014-05-09
117.0,2014-05-09/2014-09-03
103.0,2014-10-16/2015-01-27
157.0,2015-02-24/2015-07-31
54.0,2015-11-05/2015-12-29
84.0,2015-12-30/2016-03-23
219.0,2016-07-17/2017-02-21
735.0,2017-06-15/2019-06-20
