"[11, '2011-08-11/2011-08-22']","['sot', 11, '2011-08-11/2011-08-22']"
"[10, '2011-10-14/2011-10-24']","['sot', 10, '2011-10-14/2011-10-24']"
"[20, '2011-12-27/2012-01-16']","['sot', 20, '2011-12-27/2012-01-16']"
"[56, '2012-10-07/2012-12-02']","['sot', 56, '2012-10-07/2012-12-02']"
"[182, '2012-12-10/2013-06-10']","['sot', 182, '2012-12-10/2013-06-10']"
"[378, '2013-06-10/2014-06-23']","['sot', 189, '2013-06-10/2013-12-16']","['h', 122, '2014-02-10/2014-04-17']","['sot', 67, '2014-04-17/2014-06-23']"
"[410, '2014-06-23/2015-08-07']","['sot', 256, '2014-06-23/2015-03-06']","['h', 137, '2015-05-11/2015-07-21']"
"[413, '2015-08-07/2016-09-23']","['h', 90, '2015-08-07/2015-11-05']","['sot', 323, '2015-11-05/2016-09-23']"
"[999, '2016-09-23/2019-06-19']","['sot', 999, '2016-09-23/2019-06-19']"
