"[118, '2013-10-02/2014-01-28']","['sot', 118, '2013-10-02/2014-01-28']"
"[234, '2014-01-28/2014-09-19']","['sot', 234, '2014-01-28/2014-09-19']"
"[43, '2014-09-30/2014-11-12']","['sot', 43, '2014-09-30/2014-11-12']"
"[62, '2015-06-12/2015-08-13']","['sot', 62, '2015-06-12/2015-08-13']"
"[79, '2015-08-31/2015-11-18']","['sot', 79, '2015-08-31/2015-11-18']"
"[214, '2015-11-19/2016-06-20']","['sot', 214, '2015-11-19/2016-06-20']"
"[100, '2016-10-25/2017-02-02']","['sot', 100, '2016-10-25/2017-02-02']"
"[867, '2017-02-02/2019-06-19']","['sot', 582, '2017-02-02/2018-09-07']","['h', 285, '2018-11-22/2019-06-19']"
