durations,datelimits
245.0,2013-01-07/2013-09-09
166.0,2014-04-09/2014-09-22
28.0,2013-10-09/2013-11-06
24.0,2015-01-13/2015-02-06
12.0,2014-11-08/2014-11-20
32.0,2015-02-11/2015-03-15
24.0,2015-03-31/2015-04-24
16.0,2015-04-24/2015-05-10
23.0,2015-05-30/2015-06-22
17.0,2015-10-25/2015-11-11
127.0,2016-03-09/2016-07-14
82.0,2016-12-22/2017-03-14
74.0,2017-09-19/2017-12-02
350.0,2018-07-05/2019-06-20
