endocrimes,1,1.0
3lvis,1,1.0
lukemelia,1,1.0
gamenerds,1,1.0
RuiAAPeres,21,22,0.09090909090909091
Ashton-W,2,1.0
ShaharHD,1,1.0
berkcebi,1,1.0
ole,1,1.0
ayanonagon,1,1.0
mattjgalloway,1,1.0
nicopasso,2,1.0
matthewcheok,1,1.0
grp,4,12,6,17,13,14,4,26,11,3,74,121,19,17,5,3,53,10,4,18,28,29,9,8,9,6,17,9,27,117,260,957,0.03657262277951933
waltflanagan,1,1.0
shu223,1,1.0
ehuynh,1,1.0
cyndibaby905,1,1.0
MichaelLutaaya,1,1.0
conradev,256,257,0.007782101167315175
hfossli,2,3,0.6666666666666666
LegNeato,1,1.0
jcbertin,2,248,455,709,0.009873060648801129
pkamb,1,1.0
codeman9,2,1.0
maxmyers,1,1.0
toulouse,29,192,954,1176,0.003401360544217687
ide,1,1.0
bdaz,1,1.0
karlvr,1,1.0
sergiou87,1,1.0
ianolito,1,1.0
sugarmo,1,1.0
inf0rmer,1,1.0
rivera-ernesto,21,23,0.13043478260869565
b3ll,12,5,70,3,2,2,60,2,26,53,715,7,4,336,37,15,102,1457,0.015785861358956762
streeter,1,1.0
nsfmc,1,1.0
warpling,214,215,0.009302325581395349
crylico,1,1.0
patr1ck,1,1.0
BYWallace,1,1.0
jack-stripe,30,31,0.06451612903225806
lhecker,1,1.0
BenchR267,1,1.0
flovilmart,1,1.0
ericallam,1,1.0
GotEmB,1,1.0
ejensen,1,1.0
nlutsenko,43,497,104,646,0.007739938080495356
eyeplum,1,1.0
ericniebler,1,1.0
Antondomashnev,1,1.0
piemonte,1,1.0
zats,1,1.0
knickmack,1,1.0
