mlynch,2,2,8,24,4,2,3,2,2,5,3,3,3,4,7,2,7,16,6,3,2,2,3,2,3,5,8,2,3,2,4,4,3,4,9,2,2,2,5,9,4,10,13,22,41,110,58,19,24,3,7,10,2,4,6,8,20,11,2,47,70,116,225,449,8,1541,0.08630759247242051
adamdbradley,2,2,2,9,3,2,6,4,2,3,2,2,2,2,4,3,3,2,3,3,5,2,2,2,2,2,2,2,2,2,9,2,2,2,2,2,2,6,4,3,2,2,2,2,3,2,2,3,6,7,5,2,4,2,6,9,2,3,3,4,6,6,4,3,7,2,20,21,18,2,3,2,3,6,8,31,4,2,2,6,4,2,2,26,3,6,4,16,29,23,17,3,3,2,2,2,14,7,22,13,6,11,7,6,3,5,4,13,2,2,9,2,2,4,6,19,3,6,22,5,5,2,10,2,2,3,7,3,8,13,13,6,11,2,3,14,4,3,4,2,4,10,9,14,6,2,5,9,6,5,14,7,4,51,15,21,2,3,2,3,5,2,16,3,21,27,5,7,32,2,16,1459,0.3447566826593557
ajoslin,4,2,4,12,4,45,0.5333333333333333
perrygovier,195,48,5,6,3,6,4,37,2,6,3,5,2,7,6,5,11,20,11,5,9,6,5,9,7,13,16,3,22,57,7,54,24,55,20,21,9,6,2,5,9,5,14,7,92,84,127,66,5,1159,0.05349439171699741
tlancina,5,6,2,2,4,13,3,4,2,5,3,3,7,4,2,3,3,3,3,5,6,11,11,2,10,4,11,2,6,3,3,13,3,4,3,4,2,5,2,5,2,2,4,2,4,2,3,3,5,9,7,7,21,334,0.3712574850299401
drewrygh,2,2,2,5,14,4,3,3,2,3,3,3,2,4,2,5,3,3,10,6,4,3,8,14,4,9,19,38,226,0.3274336283185841
brandyscarney,3,7,3,3,2,4,6,3,4,3,6,3,2,3,6,3,2,13,2,2,2,2,4,3,3,3,3,2,3,5,5,3,3,3,2,3,3,3,2,3,3,2,2,4,3,4,2,3,2,3,7,3,4,4,9,3,2,4,6,6,8,12,9,5,6,7,4,3,4,2,6,3,2,5,4,7,3,4,3,13,6,2,4,3,3,2,5,5,8,3,4,3,4,2,3,3,3,5,6,3,6,2,3,8,2,3,4,3,4,3,3,4,3,2,14,5,6,5,2,3,10,2,2,4,2,3,3,4,10,6,15,7,4,6,2,8,12,4,2,6,2,4,3,2,7,5,7,4,4,2,3,4,3,2,4,4,6,4,4,3,4,3,4,7,4,4,5,4,2,13,23,3,2,5,9,4,3,3,3,7,2,3,2,4,2,6,5,7,4,5,11,4,6,6,2,3,2,2,10,5,5,2,3,2,3,4,3,2,22,5,5,9,4,4,8,2,5,7,8,4,6,4,4,2,4,4,4,5,13,3,4,3,3,5,2,3,7,1365,0.39487179487179486
mhartington,5,12,21,15,5,3,4,3,3,8,6,9,12,5,2,4,5,2,4,12,39,3,9,4,6,22,8,4,3,8,5,2,12,15,5,4,42,5,3,7,3,9,16,9,2,5,13,3,2,5,16,5,7,6,15,7,4,10,3,9,7,76,56,4,2,8,12,9,62,20,3,2,4,3,4,2,12,3,3,5,24,7,4,2,4,2,5,7,22,5,2,12,3,5,8,2,5,4,2,5,13,3,8,36,4,16,7,13,3,4,2,5,5,22,9,26,6,57,50,5,2,5,1280,0.13984375
jbavari,2,2,3,2,4,10,2,33,0.45454545454545453
resalisbury,1,1.0
beautyfree,3,4,0.5
stkem,1,1.0
joelbraga,1,1.0
juristr,1,1.0
Ionitron,115,32,448,597,0.008375209380234505
louislarry,1,1.0
3dd13,8,9,8,3,2,14,47,0.19148936170212766
troyanskiy,1,1.0
luchillo17,1,1.0
thomasNDS,1,1.0
btroncone,207,208,0.009615384615384616
codingcool21,1,1.0
Doehl,1,1.0
ba0f3,1,1.0
gfauchart,1,1.0
mallowigi,1,1.0
dorontal,1,1.0
manucorporat,2,7,4,2,4,24,4,6,2,12,18,30,11,3,8,3,3,3,3,3,2,5,2,31,25,2,2,4,4,2,2,2,2,5,3,6,2,2,39,2,27,7,2,4,7,5,2,4,3,3,9,3,3,2,5,31,98,2,31,3,3,3,9,3,3,2,14,38,3,3,3,2,4,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,8,3,3,4,2,47,10,3,3,3,2,4,9,2,2,2,4,2,7,3,4,9,2,2,5,2,2,2,2,2,7,2,3,3,3,2,4,142,1249,0.3082465972778223
perdjurner,255,256,0.0078125
dkro,1,1.0
marcusasplund,1,1.0
matheusrocha89,7,11,0.45454545454545453
jgw96,21,3,68,16,12,2,4,10,12,14,13,5,3,6,7,19,3,4,9,4,4,11,8,7,2,7,5,2,31,13,7,3,11,3,3,3,4,7,4,4,9,3,8,5,2,17,2,5,11,4,28,30,255,99,866,0.07852193995381063
imatefx,1,1.0
dotansimha,1,1.0
schlaus,1,1.0
edanweis,1,1.0
blackjid,1,1.0
nikhildev,1,1.0
ryanseamons,1,1.0
eriktufvesson,1,1.0
seunje,1,1.0
ciekawy,153,282,437,0.009153318077803204
flpwgr,1,1.0
DomiR,1,1.0
chuz93,1,1.0
7200rpm,1,1.0
tomsun,1,1.0
itaydemri,1,1.0
dylanvdmerwe,438,439,0.004555808656036446
thiphariel,1,1.0
sclausen,1,1.0
Tenvan,1,1.0
abotz,1,1.0
trongrg,1,1.0
dustinwag,1,1.0
roblouie,333,334,0.005988023952095809
EvgeniiVolkov,1,1.0
andrewmcgivery,1,1.0
michaelmafort,1,1.0
tlaverdure,130,71,202,0.01485148514851485
teleaziz,83,84,0.023809523809523808
jccf091,7,8,0.25
iignatov,6,4,39,51,0.09803921568627451
rtomchinsky,1,1.0
jthoms1,7,21,6,21,96,27,200,3,3,6,6,33,4,5,4,2,3,9,4,3,76,82,10,88,127,84,28,5,33,7,9,12,4,2,3,16,1074,0.056797020484171325
kkarich,2,1.0
jadsalhani,114,115,0.017391304347826087
nanexcool,1,1.0
caestrada,1,1.0
nbs,1,1.0
Pekes317,1,1.0
tomaszkepa,1,1.0
lricoy,1,1.0
JobEngel,1,1.0
eakkew,1,1.0
LostPlayer99,1,1.0
danbucholtz,5,9,4,6,3,47,9,34,2,3,3,12,14,77,49,3,6,3,6,5,17,5,3,6,12,3,12,84,8,4,19,56,3,4,5,3,4,6,4,2,10,3,8,12,5,6,3,652,0.1411042944785276
Barryrowe,1,1.0
chrisgriffith,364,395,65,166,991,0.005045408678102927
dusbuss,1,1.0
rapropos,236,237,0.008438818565400843
keithdmoore,1,1.0
matheo,1,1.0
remithomas,1,1.0
dwieeb,282,3,9,7,326,113,36,77,12,7,2,8,3,4,26,919,0.020674646354733407
aggarwalankush,1,1.0
fareesh,1,1.0
Merott,1,1.0
ZiFFeL1992,129,130,0.015384615384615385
wli,6,7,0.2857142857142857
flavordaaave,1,1.0
rodriguesgm,1,1.0
eddhannay,2,1.0
voliva,1,1.0
arvindch,1,1.0
lennykean,1,1.0
xr0master,1,1.0
briandennis,6,10,5,71,28,122,0.05737704918032787
hotforfeature,195,196,0.01020408163265306
m5rk,1,1.0
bwalker72956,1,1.0
artfuldodger,1,1.0
Purus,14,15,0.13333333333333333
NoNameProvided,1,1.0
epetre,1,1.0
dafyk,1,1.0
stonelasley,1,1.0
ramonornela,3,37,3,7,2,2,2,4,4,2,2,3,9,11,3,96,0.17708333333333334
amuramoto,43,21,27,64,156,0.03205128205128205
hadrien-toma,59,222,282,0.010638297872340425
Bouzmine,1,1.0
sergiolealdev,1,1.0
ericb,1,1.0
mattbryan9,4,5,0.4
saniyusuf,1,1.0
bastibense,1,1.0
alan-agius4,13,28,5,88,136,0.04411764705882353
patrickmcd,19,661,682,0.005865102639296188
mikehamil10,1,1.0
yannbf,1,1.0
tobika,1,1.0
Manduro,9,6,3,20,26,33,2,62,2,70,236,0.05508474576271186
vanackere,1,1.0
pikotea,163,164,0.012195121951219513
joturako,1,1.0
danielabbatt,1,1.0
pfrendo,1,1.0
seiyria,844,21,866,0.003464203233256351
Katur7,1,1.0
ColinFrick,1,1.0
kevce392,1,1.0
gianpaj,1,1.0
softhorizons,1,1.0
ckaeslin,1,1.0
morrisonbrett,1,1.0
etsuo,1,1.0
mattcarp,1,1.0
AbraaoAlves,1,1.0
stalniy,9,10,0.2
jamesgroat,206,207,0.00966183574879227
tkrupers,1,1.0
bul-ikana,1,1.0
John-Luke,170,171,0.011695906432748537
uofmmike,1,1.0
JakePrice86,1,1.0
vaskou,1,1.0
dennybiasiolli,4,5,0.4
ncapito,69,70,0.02857142857142857
dudeofawesome,1,1.0
mifkys,1,1.0
masimplo,70,94,711,2,878,0.0056947608200455585
ihadeed,38,118,4,25,3,731,920,0.007608695652173913
musahaidari,128,130,0.023076923076923078
dominikstrasser,1,1.0
txavier,1,1.0
dscafati,1,1.0
dolanmiu,1,1.0
jsayol,28,29,0.06896551724137931
AndreasGassmann,29,106,136,0.022058823529411766
r7sy,1,1.0
glaucocustodio,1,1.0
carstenbaumhoegger,566,567,0.003527336860670194
Bloggerschmidt,1,1.0
jguix,1,1.0
Flink91,1,1.0
ojacquemart,1,1.0
devversion,1,1.0
jackfengji,1,1.0
lmeireles,1,1.0
rogiervandenberg,1,1.0
cmorbitzer,1,1.0
Mokto,1,1.0
