kevinsawicki,14,20,43,2,59,22,100,144,406,0.024630541871921183
benogle,40,37,79,109,15,130,411,0.0170316301703163
nathansobo,2,297,9,54,363,0.013774104683195593
braver,1,1.0
AgentAntelope,1,1.0
simurai,40,554,26,365,260,1248,0.00641025641025641
as-cii,10,11,0.18181818181818182
lee-dohm,4,5,0.4
