"[13, '2015-12-15/2015-12-28']","['sot', 13, '2015-12-15/2015-12-28']"
"[9, '2016-01-23/2016-02-01']","['sot', 9, '2016-01-23/2016-02-01']"
"[10, '2016-04-11/2016-04-21']","['sot', 10, '2016-04-11/2016-04-21']"
"[17, '2016-05-06/2016-05-23']","['h', 10, '2016-05-06/2016-05-16']"
"[1123, '2016-05-23/2019-06-20']","['sot', 38, '2016-05-23/2016-06-30']","['h', 21, '2016-07-10/2016-07-21']","['sot', 116, '2016-07-21/2016-11-14']","['h', 93, '2016-11-24/2017-02-15']","['sot', 44, '2017-02-15/2017-03-31']","['h', 49, '2017-04-10/2017-05-19']","['sot', 90, '2017-05-19/2017-08-17']","['d', 672, '2017-08-27/2019-06-20']"
