"[274.0, '2014-06-05/2015-03-06']","['sot', 274, '2014-06-05/2015-03-06']"
"[148.0, '2015-04-08/2015-09-03']","['sot', 148, '2015-04-08/2015-09-03']"
"[110.0, '2015-10-30/2016-02-17']","['sot', 110, '2015-10-30/2016-02-17']"
"[789.0, '2016-09-28/2018-11-26']","['sot', 331, '2016-09-28/2017-08-25']","['d', 458, '2018-02-17/2018-11-26']"
