"[22.0, '2013-08-12/2013-09-03']","['sot', 22, '2013-08-12/2013-09-03']"
"[22.0, '2013-10-09/2013-10-31']","['sot', 22, '2013-10-09/2013-10-31']"
"[79.0, '2014-03-30/2014-06-17']","['sot', 79, '2014-03-30/2014-06-17']"
"[1628, '2014-07-18/2019-01-01']","['sot', 320, '2014-07-18/2015-06-03']","['d', 698, '2015-07-15/2017-05-01']","['sot', 311, '2017-05-01/2018-03-08']","['h', 299, '2018-04-19/2019-01-01']"
