"[240.0, '2014-07-12/2015-03-09']","['sot', 240, '2014-07-12/2015-03-09']"
"[354.0, '2015-03-20/2016-03-08']","['h', 237, '2015-03-20/2015-11-12']","['sot', 117, '2015-11-12/2016-03-08']"
"[106.0, '2016-04-08/2016-07-23']","['sot', 106, '2016-04-08/2016-07-23']"
"[31.0, '2017-10-12/2017-11-12']","['sot', 31, '2017-10-12/2017-11-12']"
"[19.0, '2017-09-06/2017-09-25']","['sot', 19, '2017-09-06/2017-09-25']"
"[26.0, '2017-12-14/2018-01-09']","['sot', 26, '2017-12-14/2018-01-09']"
"[137.0, '2018-01-12/2018-05-29']","['sot', 137, '2018-01-12/2018-05-29']"
"[53.0, '2018-06-11/2018-08-03']","['sot', 53, '2018-06-11/2018-08-03']"
"[53.0, '2018-09-14/2018-11-06']","['sot', 53, '2018-09-14/2018-11-06']"
"[56, '2018-11-06/2019-01-01']","['sot', 56, '2018-11-06/2019-01-01']"
