"[107.0, '2015-12-30/2016-04-15']","['sot', 107, '2015-12-30/2016-04-15']"
"[270.0, '2016-04-29/2017-01-24']","['sot', 270, '2016-04-29/2017-01-24']"
"[95.0, '2018-03-24/2018-06-27']","['sot', 95, '2018-03-24/2018-06-27']"
"[151, '2018-08-03/2019-01-01']","['sot', 151, '2018-08-03/2019-01-01']"
