mlynch,40,41,0.04878048780487805
ulesta,1,1.0
lp1bp,1,1.0
perrygovier,96,97,0.020618556701030927
mhartington,142,4,9,156,0.02564102564102564
Ionitron,10,11,0.18181818181818182
dwieeb,1,1.0
