tmm1,15,5,4,2,2,2,6,24,43,112,0.16071428571428573
wfarr,24,25,0.08
nobu,1,1.0
jamesgolick,2,14,0.9285714285714286
charliesome,3,19,32,42,99,0.0707070707070707
