"[39, '2016-03-07/2016-04-15']","['sot', 39, '2016-03-07/2016-04-15']"
"[22, '2016-05-09/2016-05-31']","['sot', 22, '2016-05-09/2016-05-31']"
"[42, '2016-08-10/2016-09-21']","['sot', 42, '2016-08-10/2016-09-21']"
"[76, '2017-03-23/2017-06-07']","['sot', 76, '2017-03-23/2017-06-07']"
"[56, '2017-06-07/2017-08-02']","['sot', 56, '2017-06-07/2017-08-02']"
"[62, '2017-09-08/2017-11-09']","['sot', 62, '2017-09-08/2017-11-09']"
"[24, '2018-01-16/2018-02-09']","['sot', 24, '2018-01-16/2018-02-09']"
"[20, '2017-11-09/2017-11-29']","['sot', 20, '2017-11-09/2017-11-29']"
"[22, '2018-03-13/2018-04-04']","['sot', 22, '2018-03-13/2018-04-04']"
"[36, '2018-06-26/2018-08-01']","['h', 21, '2018-06-26/2018-07-17']"
"[22, '2018-10-01/2018-10-23']","['sot', 22, '2018-10-01/2018-10-23']"
"[57, '2018-12-04/2019-01-30']","['sot', 57, '2018-12-04/2019-01-30']"
"[50, '2019-01-30/2019-03-21']","['sot', 50, '2019-01-30/2019-03-21']"
"[77, '2019-04-03/2019-06-19']","['sot', 77, '2019-04-03/2019-06-19']"
